 6.35920000e-07  5.01808829e-11  6.35920000e-07  1.74771766e-13 
 6.37920000e-07  5.01808829e-11  6.37920000e-07  1.75494016e-13 
 6.39920000e-07  5.01808829e-11  6.39920000e-07  1.76231776e-13 
 6.41920000e-07  5.01808829e-11  6.41920000e-07  1.76984977e-13 
 6.43920000e-07  5.01808829e-11  6.43920000e-07  1.77753537e-13 
 6.45920000e-07  5.01808829e-11  6.45920000e-07  1.78537365e-13 
 6.47920000e-07  5.01808829e-11  6.47920000e-07  1.79336361e-13 
 6.49920000e-07  5.01808829e-11  6.49920000e-07  1.80150416e-13 
 6.51920000e-07  5.01808829e-11  6.51920000e-07  1.80979409e-13 
 6.53920000e-07  5.01808829e-11  6.53920000e-07  1.81823213e-13 
 6.55920000e-07  5.01808829e-11  6.55920000e-07  1.82681689e-13 
 6.57920000e-07  5.01808829e-11  6.57920000e-07  1.83554689e-13 
 6.59920000e-07  5.01808829e-11  6.59920000e-07  1.84442057e-13 
 6.61920000e-07  5.01808829e-11  6.61920000e-07  1.85343628e-13 
 6.63920000e-07  5.01808829e-11  6.63920000e-07  1.86259225e-13 
 6.65920000e-07  5.01808829e-11  6.65920000e-07  1.87188667e-13 
 6.67920000e-07  5.01808829e-11  6.67920000e-07  1.88131760e-13 
 6.69920000e-07  5.01808829e-11  6.69920000e-07  1.89088304e-13 
 6.71920000e-07  5.01808829e-11  6.71920000e-07  1.90058089e-13 
 6.73920000e-07  5.01808829e-11  6.73920000e-07  1.91040898e-13 
 6.75920000e-07  5.01808829e-11  6.75920000e-07  1.92036503e-13 
 6.77920000e-07  5.01808829e-11  6.77920000e-07  1.93044672e-13 
 6.79920000e-07  5.01808829e-11  6.79920000e-07  1.94065161e-13 
 6.81920000e-07  5.01808829e-11  6.81920000e-07  1.95097722e-13 
 6.83920000e-07  5.01808829e-11  6.83920000e-07  1.96142096e-13 
 6.85920000e-07  5.01808829e-11  6.85920000e-07  1.97198018e-13 
 6.87920000e-07  5.01808829e-11  6.87920000e-07  1.98265216e-13 
 6.89920000e-07  5.01808829e-11  6.89920000e-07  1.99343412e-13 
 6.91920000e-07  5.01808829e-11  6.91920000e-07  2.00432317e-13 
 6.93920000e-07  5.01808829e-11  6.93920000e-07  2.01531640e-13 
 6.95920000e-07  5.01808829e-11  6.95920000e-07  2.02641081e-13 
 6.97920000e-07  5.01808829e-11  6.97920000e-07  2.03760332e-13 
 6.99920000e-07  5.01808829e-11  6.99920000e-07  2.04889083e-13 
 7.01920000e-07  5.01808829e-11  7.01920000e-07  2.06027014e-13 
 7.03920000e-07  5.01808829e-11  7.03920000e-07  2.07173802e-13 
 7.05920000e-07  5.01808829e-11  7.05920000e-07  2.08329116e-13 
 7.07920000e-07  5.01808829e-11  7.07920000e-07  2.09492622e-13 
 7.09920000e-07  5.01808829e-11  7.09920000e-07  2.10663979e-13 
 7.11920000e-07  5.01808829e-11  7.11920000e-07  2.11842843e-13 
 7.13920000e-07  5.01808829e-11  7.13920000e-07  2.13028862e-13 
 7.15920000e-07  5.01808829e-11  7.15920000e-07  2.14221683e-13 
